package,category,file,message
esbuild-0.25.10,GENERATE_TYPES,1,"lib/main.js(1256,9): error TS2740: Type '{ id: any; errors: { id: string; pluginName: any; text: string; location: { file: string; namespace: string; line: number; column: any; length: any; lineText: string; suggestion: string; }; notes: any[]; detail: any; }[]; }' is missing the following properties from type '{ id: any; pluginName: any; path: any; namespace: any; suffix: any; external: any; sideEffects: any; pluginData: any; errors: { id: any; pluginName: any; text: any; location: { file: any; namespace: any; line: any; column: any; length: any; lineText: any; suggestion: any; }; notes: { ...; }[]; detail: any; }[]; warn...': pluginName, path, namespace, suffix, and 6 more."
esbuild-0.25.10,GENERATE_TYPES,1,"lib/main.js(1301,9): error TS2740: Type '{ id: any; errors: { id: string; pluginName: any; text: string; location: { file: string; namespace: string; line: number; column: any; length: any; lineText: string; suggestion: string; }; notes: any[]; detail: any; }[]; }' is missing the following properties from type '{ id: any; pluginName: any; contents: any; resolveDir: any; pluginData: any; loader: any; errors: { id: any; pluginName: any; text: any; location: { file: any; namespace: any; line: any; column: any; length: any; lineText: any; suggestion: any; }; notes: { ...; }[]; detail: any; }[]; warnings: { ...; }[]; watchFiles...': pluginName, contents, resolveDir, pluginData, and 4 more."
esbuild-0.25.10,GENERATE_TYPES,1,"lib/main.js(1763,24): error TS2792: Cannot find module 'pnpapi'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
esbuild-0.25.10,GENERATE_TYPES,1,"lib/main.js(2010,13): error TS2339: Property 'unref' does not exist on type 'Writable'."
esbuild-0.25.10,GENERATE_TYPES,1,"lib/main.js(2011,11): error TS2339: Property 'unref' does not exist on type 'Writable'."
esbuild-0.25.10,GENERATE_TYPES,1,"lib/main.js(2013,14): error TS2339: Property 'unref' does not exist on type 'Readable'."
esbuild-0.25.10,GENERATE_TYPES,1,"lib/main.js(2014,12): error TS2339: Property 'unref' does not exist on type 'Readable'."
esbuild-0.25.10,GENERATE_TYPES,1,"lib/main.js(2120,11): error TS2339: Property 'errors' does not exist on type 'Error'."
esbuild-0.25.10,GENERATE_TYPES,1,"lib/main.js(2121,11): error TS2339: Property 'warnings' does not exist on type 'Error'."
esbuild-0.25.10,GENERATE_TYPES,1,"node_modules/@types/node/http.d.ts(2058,36): error TS2792: Cannot find module 'undici-types'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
esbuild-0.25.10,GENERATE_TYPES,1,"node_modules/@types/node/http.d.ts(2062,37): error TS2792: Cannot find module 'undici-types'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
esbuild-0.25.10,GENERATE_TYPES,1,"node_modules/@types/node/http.d.ts(2066,39): error TS2792: Cannot find module 'undici-types'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
esbuild-0.25.10,GENERATE_TYPES,1,"node_modules/@types/node/web-globals/fetch.d.ts(3,25): error TS2792: Cannot find module 'undici-types'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
esbuild-0.25.10,GENERATE_TYPES,1,"node_modules/@types/node/worker_threads.d.ts(66,34): error TS2792: Cannot find module 'undici-types'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/_stream_duplex.js(4,38): error TS2339: Property 'Duplex' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/_stream_passthrough.js(4,38): error TS2339: Property 'PassThrough' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/_stream_readable.js(4,38): error TS2339: Property 'Readable' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/_stream_transform.js(4,38): error TS2339: Property 'Transform' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/_stream_writable.js(4,38): error TS2339: Property 'Writable' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/buffer_list.js(148,3): error TS2411: Property '[Symbol.for('nodejs.util.inspect.custom')]' of type '(_: any, options: any) => string | number' is not assignable to 'symbol' index type '() => Generator<any, void, unknown>'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/buffer_list.js(149,26): error TS2554: Expected 0-1 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/compose.js(83,9): error TS2339: Property '_write' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/compose.js(90,9): error TS2339: Property '_final' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/compose.js(104,9): error TS2339: Property '_write' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/compose.js(113,9): error TS2339: Property '_final' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/compose.js(142,11): error TS2339: Property 'push' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/compose.js(144,9): error TS2339: Property '_read' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/compose.js(148,28): error TS2339: Property '_read' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/compose.js(151,18): error TS2339: Property 'push' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/compose.js(159,9): error TS2339: Property '_read' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/compose.js(163,20): error TS2339: Property 'push' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/compose.js(167,17): error TS2339: Property 'push' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/compose.js(177,5): error TS2339: Property '_destroy' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/destroy.js(5,25): error TS2792: Cannot find module 'process/'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplex.js(55,12): error TS2339: Property '_readableState' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplex.js(56,12): error TS2339: Property '_readableState' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplex.js(57,12): error TS2339: Property '_readableState' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplex.js(60,12): error TS2339: Property '_writableState' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplex.js(61,12): error TS2339: Property '_writableState' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplex.js(62,12): error TS2339: Property '_writableState' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplex.js(63,12): error TS2339: Property '_writableState' does not exist on type 'Duplex'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(3,25): error TS2792: Cannot find module 'process/'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(40,63): error TS2792: Cannot find module 'abort-controller'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(51,12): error TS2339: Property '_readableState' does not exist on type 'Duplexify'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(52,12): error TS2339: Property '_readableState' does not exist on type 'Duplexify'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(53,12): error TS2339: Property '_readableState' does not exist on type 'Duplexify'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(56,12): error TS2339: Property '_writableState' does not exist on type 'Duplexify'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(57,12): error TS2339: Property '_writableState' does not exist on type 'Duplexify'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(58,12): error TS2339: Property '_writableState' does not exist on type 'Duplexify'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(59,12): error TS2339: Property '_writableState' does not exist on type 'Duplexify'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(247,7): error TS2722: Cannot invoke an object which is possibly 'undefined'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(256,7): error TS2722: Cannot invoke an object which is possibly 'undefined'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(305,7): error TS2339: Property '_write' does not exist on type 'Duplexify'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(312,7): error TS2339: Property '_final' does not exist on type 'Duplexify'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(347,9): error TS2339: Property 'push' does not exist on type 'Duplexify'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(349,7): error TS2339: Property '_read' does not exist on type 'Duplexify'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(353,26): error TS2339: Property '_read' does not exist on type 'Duplexify'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(356,16): error TS2339: Property 'push' does not exist on type 'Duplexify'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/duplexify.js(362,5): error TS2339: Property '_destroy' does not exist on type 'Duplexify'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/end-of-stream.js(8,25): error TS2792: Cannot find module 'process/'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/from.js(5,25): error TS2792: Cannot find module 'process/'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/lazy_transform.js(8,40): error TS2792: Cannot find module '../crypto/util'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/lazy_transform.js(13,54): error TS2339: Property 'Transform' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/lazy_transform.js(14,44): error TS2339: Property 'Transform' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/lazy_transform.js(17,12): error TS2339: Property 'Transform' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(13,64): error TS2339: Property 'pause' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(14,14): error TS2339: Property 'pause' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(17,10): error TS2339: Property 'on' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(19,16): error TS2339: Property 'readable' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(19,35): error TS2339: Property 'resume' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(20,14): error TS2339: Property 'resume' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(28,12): error TS2339: Property 'on' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(29,12): error TS2339: Property 'on' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(55,12): error TS2339: Property 'removeListener' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(57,12): error TS2339: Property 'removeListener' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(58,12): error TS2339: Property 'removeListener' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(59,12): error TS2339: Property 'removeListener' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(61,12): error TS2339: Property 'removeListener' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(62,12): error TS2339: Property 'removeListener' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(65,10): error TS2339: Property 'on' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/legacy.js(66,10): error TS2339: Property 'on' does not exist on type 'Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/operators.js(3,63): error TS2792: Cannot find module 'abort-controller'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/operators.js(163,9): error TS2349: This expression is not callable."
readable-stream-4.7.0,GENERATE_TYPES,1,  Type 'never' has no call signatures.
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/operators.js(187,30): error TS2345: Argument of type '{ cause: any; }' is not assignable to parameter of type 'string'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/pipeline.js(3,25): error TS2792: Cannot find module 'process/'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/pipeline.js(37,63): error TS2792: Cannot find module 'abort-controller'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(26,25): error TS2792: Cannot find module 'process/'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(51,49): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(70,35): error TS2792: Cannot find module 'string_decoder/'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(212,50): error TS2300: Duplicate identifier '_read'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(213,53): error TS2300: Duplicate identifier '_destroy'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(226,20): error TS2300: Duplicate identifier '_destroy'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(234,13): error TS2551: Property 'destroyed' does not exist on type 'Readable'. Did you mean 'destroy'?"
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(235,18): error TS2339: Property 'readableEnded' does not exist on type 'Readable'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(254,9): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(272,23): error TS2339: Property '_isUint8Array' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(273,22): error TS2339: Property '_uint8ArrayToBuffer' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(391,9): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(414,11): error TS2554: Expected 0 arguments, but got 3."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(451,9): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(456,11): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(464,11): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(466,11): error TS2554: Expected 0 arguments, but got 1."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(507,10): error TS2339: Property 'emit' does not exist on type 'Readable'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(512,9): error TS2554: Expected 0 arguments, but got 1."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(542,9): error TS2554: Expected 0 arguments, but got 3."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(545,11): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(552,9): error TS2554: Expected 0 arguments, but got 4."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(610,11): error TS2554: Expected 0 arguments, but got 1."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(623,20): error TS2300: Duplicate identifier '_read'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(636,9): error TS2554: Expected 0 arguments, but got 3."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(640,12): error TS2339: Property 'once' does not exist on type 'Readable'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(643,11): error TS2554: Expected 0 arguments, but got 1."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(652,11): error TS2554: Expected 0 arguments, but got 1."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(658,11): error TS2554: Expected 0 arguments, but got 1."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(686,15): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(690,15): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(706,11): error TS2554: Expected 0 arguments, but got 1."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(708,11): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(717,11): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(741,11): error TS2554: Expected 0 arguments, but got 1."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(747,11): error TS2554: Expected 0 arguments, but got 1."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(759,11): error TS2554: Expected 0 arguments, but got 1."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(772,13): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(775,13): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(820,36): error TS2339: Property 'listenerCount' does not exist on type 'Readable'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(829,13): error TS2554: Expected 0 arguments, but got 3."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(883,9): error TS2554: Expected 0 arguments, but got 1."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(892,11): error TS2554: Expected 0 arguments, but got 1."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(909,9): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(919,9): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(921,11): error TS2554: Expected 0 arguments, but got 1."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(923,10): error TS2339: Property 'emit' does not exist on type 'Readable'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(930,9): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(995,8): error TS2339: Property 'stream' does not exist on type 'AsyncGenerator<any, void, unknown>'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(1221,9): error TS2554: Expected 0 arguments, but got 2."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/readable.js(1228,9): error TS2554: Expected 0 arguments, but got 3."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/transform.js(101,8): error TS2339: Property '_readableState' does not exist on type 'Transform'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/transform.js(104,55): error TS2300: Duplicate identifier '_transform'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/transform.js(112,8): error TS2339: Property 'on' does not exist on type 'Transform'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/transform.js(146,21): error TS2300: Duplicate identifier '_transform'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/transform.js(150,23): error TS2339: Property '_readableState' does not exist on type 'Transform'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/transform.js(151,23): error TS2339: Property '_writableState' does not exist on type 'Transform'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/transform.js(159,12): error TS2339: Property 'push' does not exist on type 'Transform'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/writable.js(30,25): error TS2792: Cannot find module 'process/'. Did you mean to set the 'moduleResolution' option to 'nodenext', or to add aliases to the 'paths' option?"
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/writable.js(194,35): error TS2339: Property 'buffered' does not exist on type 'WritableState'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/writable.js(194,50): error TS2339: Property 'bufferedIndex' does not exist on type 'WritableState'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/writable.js(217,51): error TS2300: Duplicate identifier '_write'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/writable.js(219,53): error TS2300: Duplicate identifier '_destroy'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/writable.js(266,23): error TS2339: Property '_isUint8Array' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/writable.js(267,22): error TS2339: Property '_uint8ArrayToBuffer' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/writable.js(513,20): error TS2300: Duplicate identifier '_write'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/streams/writable.js(801,20): error TS2300: Duplicate identifier '_destroy'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/validators.js(15,3): error TS2305: Module '""../ours/primordials""' has no exported member 'ObjectPrototypeHasOwnProperty'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/validators.js(16,3): error TS2305: Module '""../ours/primordials""' has no exported member 'RegExpPrototypeExec'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/validators.js(25,9): error TS2305: Module '""../ours/util""' has no exported member 'normalizeEncoding'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/validators.js(174,5): error TS8039: A JSDoc '@template' tag may not follow a '@typedef', '@callback', or '@overload' tag"
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/validators.js(175,12): error TS2304: Cannot find name 'T'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/validators.js(177,12): error TS2304: Cannot find name 'T'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/validators.js(380,5): error TS2365: Operator '>' cannot be applied to types 'string | number' and 'number'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/internal/validators.js(385,10): error TS2362: The left-hand side of an arithmetic operation must be of type 'any', 'number', 'bigint' or an enum type."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(5,38): error TS2339: Property 'Readable' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(6,31): error TS2339: Property 'Readable' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(9,51): error TS2339: Property '_uint8ArrayToBuffer' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(10,45): error TS2339: Property '_isUint8Array' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(11,43): error TS2339: Property 'isDisturbed' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(12,41): error TS2339: Property 'isErrored' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(13,42): error TS2339: Property 'isReadable' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(14,40): error TS2339: Property 'Readable' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(15,40): error TS2339: Property 'Writable' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(16,38): error TS2339: Property 'Duplex' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(17,41): error TS2339: Property 'Transform' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(18,43): error TS2339: Property 'PassThrough' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(19,46): error TS2339: Property 'addAbortSignal' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(20,40): error TS2339: Property 'finished' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(21,39): error TS2339: Property 'destroy' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(23,40): error TS2339: Property 'pipeline' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(24,39): error TS2339: Property 'compose' does not exist on type 'typeof Stream'."
readable-stream-4.7.0,GENERATE_TYPES,1,"lib/ours/browser.js(32,38): error TS2339: Property 'Stream' does not exist on type 'typeof Stream'."
